speciesId,formKey,nameZh,alternate,normalStatus,shinyStatus,normalUrls,shinyUrls
802,marshadow,玛夏多,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/marshadow.gif | https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/marshadow.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/marshadow-s.gif
803,poipole,毒贝比,False,no_mapped_index_entry,no_mapped_index_entry,,
804,naganadel,四颚针龙,False,no_mapped_index_entry,no_mapped_index_entry,,
805,stakataka,垒磊石,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/stakataka.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/stakataka-s.gif
806,blacephalon,砰头小丑,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/blacephalon.gif,https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/blacephalon-s.gif
807,zeraora,捷拉奥拉,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zeraora.gif | https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/zeraora.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zeraora-s.gif | https://www.pkparaiso.com/imagenes/ultra_sol_ultra_luna/sprites/animados-sinbordes-gigante/zeraora-s.gif
808,meltan,美录坦,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/meltan.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/meltan-s.gif
809,melmetal,美录梅塔,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/melmetal.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/melmetal-s.gif
810,grookey,敲音猴,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/grookey.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/grookey-s.gif
811,thwackey,啪咚猴,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/thwackey.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/thwackey-s.gif
812,rillaboom,轰擂金刚猩,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rillaboom.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rillaboom-s.gif
813,scorbunny,炎兔儿,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/scorbunny.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/scorbunny-s.gif
814,raboot,腾蹴小将,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/raboot.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/raboot-s.gif
815,cinderace,闪焰王牌,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cinderace.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cinderace-s.gif
816,sobble,泪眼蜥,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sobble.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sobble-s.gif
817,drizzile,变涩蜥,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drizzile.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drizzile-s.gif
818,inteleon,千面避役,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/inteleon.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/inteleon-s.gif
819,skwovet,贪心栗鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/skwovet.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/skwovet-s.gif
820,greedent,藏饱栗鼠,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/greedent.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/greedent-s.gif
821,rookidee,稚山雀,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rookidee.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rookidee-s.gif
822,corvisquire,蓝鸦,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/corvisquire.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/corvisquire-s.gif
823,corviknight,钢铠鸦,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/corviknight.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/corviknight-s.gif
824,blipbug,索侦虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/blipbug.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/blipbug-s.gif
825,dottler,天罩虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dottler.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dottler-s.gif
826,orbeetle,以欧路普,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/orbeetle.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/orbeetle-s.gif
827,nickit,狡小狐,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/nickit.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/nickit-s.gif
828,thievul,猾大狐,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/thievul.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/thievul-s.gif
829,gossifleur,幼棉棉,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gossifleur.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/gossifleur-s.gif
830,eldegoss,白蓬蓬,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/eldegoss.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/eldegoss-s.gif
831,wooloo,毛辫羊,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/wooloo.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/wooloo-s.gif
832,dubwool,毛毛角羊,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dubwool.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dubwool-s.gif
833,chewtle,咬咬龟,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/chewtle.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/chewtle-s.gif
834,drednaw,暴噬龟,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drednaw.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drednaw-s.gif
835,yamper,来电汪,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/yamper.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/yamper-s.gif
836,boltund,逐电犬,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/boltund.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/boltund-s.gif
837,rolycoly,小炭仔,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rolycoly.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/rolycoly-s.gif
838,carkol,大炭车,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/carkol.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/carkol-s.gif
839,coalossal,巨炭山,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/coalossal.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/coalossal-s.gif
840,applin,啃果虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/applin.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/applin-s.gif
841,flapple,苹裹龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/flapple.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/flapple-s.gif
842,appletun,丰蜜龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/appletun.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/appletun-s.gif
843,silicobra,沙包蛇,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/silicobra.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/silicobra-s.gif
844,sandaconda,沙螺蟒,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sandaconda.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sandaconda-s.gif
845,cramorant,古月鸟,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cramorant.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cramorant-s.gif
846,arrokuda,刺梭鱼,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/arrokuda.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/arrokuda-s.gif
847,barraskewda,戽斗尖梭,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/barraskewda.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/barraskewda-s.gif
848,toxel,电音婴,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/toxel.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/toxel-s.gif
849,toxtricity-amped,颤弦蝾螈,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/toxtricity.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/toxtricity-s.gif
850,sizzlipede,烧火蚣,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sizzlipede.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sizzlipede-s.gif
851,centiskorch,焚焰蚣,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/centiskorch.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/centiskorch-s.gif
852,clobbopus,拳拳蛸,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/clobbopus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/clobbopus-s.gif
853,grapploct,八爪武师,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/grapploct.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/grapploct-s.gif
854,sinistea-phony,来悲茶,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sinistea.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sinistea-s.gif
855,polteageist-phony,怖思壶,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/polteageist.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/polteageist-s.gif
856,hatenna,迷布莉姆,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/hatenna.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/hatenna-s.gif
857,hattrem,提布莉姆,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/hattrem.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/hattrem-s.gif
858,hatterene,布莉姆温,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/hatterene.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/hatterene-s.gif
859,impidimp,捣蛋小妖,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/impidimp.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/impidimp-s.gif
860,morgrem,诈唬魔,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/morgrem.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/morgrem-s.gif
861,grimmsnarl,长毛巨魔,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/grimmsnarl.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/grimmsnarl-s.gif
862,obstagoon,堵拦熊,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/obstagoon.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/obstagoon-s.gif
863,perrserker,喵头目,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/perrserker.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/perrserker-s.gif
864,cursola,魔灵珊瑚,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cursola.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cursola-s.gif
865,sirfetchd,葱游兵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sirfetchd.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/sirfetchd-s.gif
866,mr-rime,踏冰人偶,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/mr._rime.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/mr._rime-s.gif
867,runerigus,迭失板,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/runerigus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/runerigus-s.gif
868,milcery,小仙奶,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/milcery.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/milcery-s.gif
869,alcremie-vanilla-cream-strawberry-sweet,霜奶仙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/alcremie.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/alcremie-s.gif
870,falinks,列阵兵,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/falinks.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/falinks-s.gif
871,pincurchin,啪嚓海胆,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/pincurchin.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/pincurchin-s.gif
872,snom,雪吞虫,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/snom.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/snom-s.gif
873,frosmoth,雪绒蛾,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/frosmoth.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/frosmoth-s.gif
874,stonjourner,巨石丁,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/stonjourner.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/stonjourner-s.gif
875,eiscue-ice,冰砌鹅,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/eiscue.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/eiscue-s.gif
876,indeedee-male,爱管侍,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/indeedee.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/indeedee-s.gif
877,morpeko-full-belly,莫鲁贝可,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/morpeko.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/morpeko-s.gif
878,cufant,铜象,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cufant.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/cufant-s.gif
879,copperajah,大王铜象,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/copperajah.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/copperajah-s.gif
880,dracozolt,雷鸟龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dracozolt.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dracozolt-s.gif
881,arctozolt,雷鸟海兽,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/arctozolt.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/arctozolt-s.gif
882,dracovish,鳃鱼龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dracovish.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dracovish-s.gif
883,arctovish,鳃鱼海兽,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/arctovish.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/arctovish-s.gif
884,duraludon,铝钢龙,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/duraludon.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/duraludon-s.gif
885,dreepy,多龙梅西亚,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dreepy.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dreepy-s.gif
886,drakloak,多龙奇,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drakloak.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/drakloak-s.gif
887,dragapult,多龙巴鲁托,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dragapult.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/dragapult-s.gif
888,zacian,苍响,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zacian.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zacian-s.gif
889,zamazenta,藏玛然特,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zamazenta.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zamazenta-s.gif
890,eternatus,无极汰那,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/eternatus.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/eternatus-s.gif
891,kubfu,熊徒弟,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/kubfu.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/kubfu-s.gif
892,urshifu-single-strike,武道熊师,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/urshifu.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/urshifu-s.gif
893,zarude,萨戮德,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zarude.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/zarude-s.gif
894,regieleki,雷吉艾勒奇,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/regieleki.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/regieleki-s.gif
895,regidrago,雷吉铎拉戈,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/regidrago.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/regidrago-s.gif
896,glastrier,雪暴马,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/glastrier.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/glastrier-s.gif
897,spectrier,灵幽马,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/spectrier.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/spectrier-s.gif
898,calyrex,蕾冠王,False,verified_header,verified_header,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/calyrex.gif,https://www.pkparaiso.com/imagenes/espada_escudo/sprites/animados-gigante/calyrex-s.gif
899,wyrdeer,诡角鹿,False,no_mapped_index_entry,no_mapped_index_entry,,
900,kleavor,劈斧螳螂,False,no_mapped_index_entry,no_mapped_index_entry,,
901,ursaluna,月月熊,False,no_mapped_index_entry,no_mapped_index_entry,,
902,basculegion-male,幽尾玄鱼,False,no_mapped_index_entry,no_mapped_index_entry,,
903,sneasler,大狃拉,False,no_mapped_index_entry,no_mapped_index_entry,,
904,overqwil,万针鱼,False,no_mapped_index_entry,no_mapped_index_entry,,
905,enamorus-incarnate,眷恋云,False,no_mapped_index_entry,no_mapped_index_entry,,
906,sprigatito,新叶喵,False,no_mapped_index_entry,no_mapped_index_entry,,
907,floragato,蒂蕾喵,False,no_mapped_index_entry,no_mapped_index_entry,,
908,meowscarada,魔幻假面喵,False,no_mapped_index_entry,no_mapped_index_entry,,
909,fuecoco,呆火鳄,False,no_mapped_index_entry,no_mapped_index_entry,,
910,crocalor,炙烫鳄,False,no_mapped_index_entry,no_mapped_index_entry,,
911,skeledirge,骨纹巨声鳄,False,no_mapped_index_entry,no_mapped_index_entry,,
912,quaxly,润水鸭,False,no_mapped_index_entry,no_mapped_index_entry,,
913,quaxwell,涌跃鸭,False,no_mapped_index_entry,no_mapped_index_entry,,
914,quaquaval,狂欢浪舞鸭,False,no_mapped_index_entry,no_mapped_index_entry,,
915,lechonk,爱吃豚,False,no_mapped_index_entry,no_mapped_index_entry,,
916,oinkologne-male,飘香豚,False,no_mapped_index_entry,no_mapped_index_entry,,
917,tarountula,团珠蛛,False,no_mapped_index_entry,no_mapped_index_entry,,
918,spidops,操陷蛛,False,no_mapped_index_entry,no_mapped_index_entry,,
919,nymble,豆蟋蟀,False,no_mapped_index_entry,no_mapped_index_entry,,
920,lokix,烈腿蝗,False,no_mapped_index_entry,no_mapped_index_entry,,
921,pawmi,布拨,False,no_mapped_index_entry,no_mapped_index_entry,,
922,pawmo,布土拨,False,no_mapped_index_entry,no_mapped_index_entry,,
923,pawmot,巴布土拨,False,no_mapped_index_entry,no_mapped_index_entry,,
924,tandemaus,一对鼠,False,no_mapped_index_entry,no_mapped_index_entry,,
925,maushold-family-of-four,一家鼠,False,no_mapped_index_entry,no_mapped_index_entry,,
926,fidough,狗仔包,False,no_mapped_index_entry,no_mapped_index_entry,,
927,dachsbun,麻花犬,False,no_mapped_index_entry,no_mapped_index_entry,,
928,smoliv,迷你芙,False,no_mapped_index_entry,no_mapped_index_entry,,
929,dolliv,奥利纽,False,no_mapped_index_entry,no_mapped_index_entry,,
930,arboliva,奥利瓦,False,no_mapped_index_entry,no_mapped_index_entry,,
931,squawkabilly-green-plumage,怒鹦哥,False,no_mapped_index_entry,no_mapped_index_entry,,
932,nacli,盐石宝,False,no_mapped_index_entry,no_mapped_index_entry,,
933,naclstack,盐石垒,False,no_mapped_index_entry,no_mapped_index_entry,,
934,garganacl,盐石巨灵,False,no_mapped_index_entry,no_mapped_index_entry,,
935,charcadet,炭小侍,False,no_mapped_index_entry,no_mapped_index_entry,,
936,armarouge,红莲铠骑,False,no_mapped_index_entry,no_mapped_index_entry,,
937,ceruledge,苍炎刃鬼,False,no_mapped_index_entry,no_mapped_index_entry,,
938,tadbulb,光蚪仔,False,no_mapped_index_entry,no_mapped_index_entry,,
939,bellibolt,电肚蛙,False,no_mapped_index_entry,no_mapped_index_entry,,
940,wattrel,电海燕,False,no_mapped_index_entry,no_mapped_index_entry,,
941,kilowattrel,大电海燕,False,no_mapped_index_entry,no_mapped_index_entry,,
942,maschiff,偶叫獒,False,no_mapped_index_entry,no_mapped_index_entry,,
943,mabosstiff,獒教父,False,no_mapped_index_entry,no_mapped_index_entry,,
944,shroodle,滋汁鼹,False,no_mapped_index_entry,no_mapped_index_entry,,
945,grafaiai,涂标客,False,no_mapped_index_entry,no_mapped_index_entry,,
946,bramblin,纳噬草,False,no_mapped_index_entry,no_mapped_index_entry,,
947,brambleghast,怖纳噬草,False,no_mapped_index_entry,no_mapped_index_entry,,
948,toedscool,原野水母,False,no_mapped_index_entry,no_mapped_index_entry,,
949,toedscruel,陆地水母,False,no_mapped_index_entry,no_mapped_index_entry,,
950,klawf,毛崖蟹,False,no_mapped_index_entry,no_mapped_index_entry,,
951,capsakid,热辣娃,False,no_mapped_index_entry,no_mapped_index_entry,,
952,scovillain,狠辣椒,False,no_mapped_index_entry,no_mapped_index_entry,,
953,rellor,虫滚泥,False,no_mapped_index_entry,no_mapped_index_entry,,
954,rabsca,虫甲圣,False,no_mapped_index_entry,no_mapped_index_entry,,
955,flittle,飘飘雏,False,no_mapped_index_entry,no_mapped_index_entry,,
956,espathra,超能艳鸵,False,no_mapped_index_entry,no_mapped_index_entry,,
957,tinkatink,小锻匠,False,no_mapped_index_entry,no_mapped_index_entry,,
958,tinkatuff,巧锻匠,False,no_mapped_index_entry,no_mapped_index_entry,,
959,tinkaton,巨锻匠,False,no_mapped_index_entry,no_mapped_index_entry,,
960,wiglett,海地鼠,False,no_mapped_index_entry,no_mapped_index_entry,,
961,wugtrio,三海地鼠,False,no_mapped_index_entry,no_mapped_index_entry,,
